id,year,month,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel,day,popularity
35102,2,10,20,11,253,0.599190281,,,4,3,1,1,4.391304348,6,technology,monday,1
35103,2,10,20,12,530,0.442687746,0.999999997,0.574257424,3,,2,0,4.839622642,5,bussiness,monday,1
35104,2,10,20,9,1086,0.502439024,0.999999998,,7,5,1,25,4.432780847,4,entertainment,monday,0
35105,2,10,20,12,705,0.532951289,,0.72576832,15,,1,2,4.825531915,10,technology,monday,1
35106,2,10,20,10,275,0.569852939,0.999999995,0.697802194,8,5,2,1,4.952727273,7,technology,monday,0
35108,2,10,20,9,236,0.596566521,0.999999993,0.719999995,8,6,3,0,4.902542373,6,bussiness,monday,0
35110,2,10,20,11,418,0.657894735,,,8,5,1,5,4.818181818,7,world,monday,0
35111,2,10,20,8,0,0,,0,0,0,0,1,0,9,other,monday,0
35112,2,10,20,12,0,0,0,0,0,0,,1,0,8,other,monday,1
35113,2,10,20,7,842,0.469543147,0.999999998,,11,1,1,0,4.817102138,7,bussiness,monday,1
35114,2,10,20,10,233,0.59388646,0.999999993,0.722627732,10,8,1,1,4.343347639,10,technology,monday,1
35115,2,10,20,9,131,0.711999994,0.999999987,0.828947358,4,4,1,1,4.053435115,10,technology,monday,1
35116,2,10,20,13,1015,0.411705348,0.999999998,0.599999999,15,,1,1,4.36453202,8,technology,monday,0
35117,2,10,20,11,225,0.61160714,0.999999993,0.755395678,4,2,,1,4.915555556,7,world,monday,0
35119,2,10,20,11,251,0.556451611,0.999999994,,5,1,,0,4.721115538,6,bussiness,monday,0
35120,2,10,20,16,219,0.6056338,0.999999992,0.773437494,5,4,,3,4.146118721,8,entertainment,monday,1
35121,2,10,20,6,303,0.592592591,0.999999994,0.822085885,6,2,0,0,4.471947195,4,technology,monday,1
35122,2,10,20,14,758,0.491321762,0.999999998,0.629554655,1,1,2,0,4.941952507,7,entertainment,monday,0
35123,2,10,20,11,335,0.51401869,0.999999994,0.640883974,7,2,1,0,4.546268657,7,world,monday,0
35124,2,10,20,12,287,0.571942444,,0.69277108,3,2,1,0,4.515679443,9,world,monday,0
35125,2,10,20,11,178,0.739884389,0.99999999,,4,3,10,1,4.303370787,10,technology,monday,1
35126,2,10,20,11,0,0,0,,0,0,0,1,0,8,other,monday,1
35128,2,10,20,12,291,0.590277776,0.999999994,0.747126432,5,3,2,0,4.670103093,8,technology,monday,0
35129,2,10,20,10,1058,0.482228626,0.999999998,0.656488549,7,0,1,0,5.006616257,8,world,monday,0
35130,2,10,20,12,518,0.487229862,,,7,1,2,1,4.822393822,4,world,monday,0
35132,2,10,20,10,838,0.464944649,,,14,0,1,0,4.552505967,7,world,monday,1
35133,2,10,20,11,473,0.50858369,0.999999997,,5,2,3,0,4.543340381,7,world,monday,1
35134,2,10,20,10,382,0.527108432,,0.562992124,1,1,48,0,4.646596859,4,entertainment,monday,1
35135,2,10,20,12,387,0.469333332,,0.52142857,5,3,9,0,4.61498708,10,world,monday,0
35136,2,10,20,10,669,0.496904024,0.999999998,,7,1,13,1,4.538116592,4,entertainment,monday,0
35137,2,10,20,12,573,0.550094517,0.999999997,0.654596098,49,1,1,0,4.886561955,8,entertainment,monday,1
35138,2,10,20,12,460,0.581291758,0.999999996,,2,2,3,0,5.002173913,10,world,monday,0
35139,2,10,20,12,1298,0.411627907,,,8,,7,4,4.694915254,8,world,monday,0
35140,2,10,21,10,295,0.618556699,,0.828571424,5,1,1,0,4.657627119,2,world,tuesday,0
35141,2,10,21,12,233,0.599999997,0.999999992,0.782258058,4,1,0,1,4.446351931,7,other,tuesday,1
35143,2,10,21,13,351,0.455882352,0.999999995,0.585365851,3,,8,0,4.507122507,7,world,tuesday,1
35144,2,10,21,12,599,0.480701754,,0.624293784,14,1,1,0,4.893155259,4,,tuesday,1
35145,2,10,21,15,407,0.504926107,0.999999996,0.6846473,7,2,1,0,4.837837838,7,bussiness,tuesday,1
35146,2,10,21,11,1010,0.413897281,,0.590831918,6,2,4,1,4.723762376,9,world,tuesday,1
35147,2,10,21,9,413,0.551219511,,,11,1,,1,4.956416465,5,world,tuesday,1
35148,2,10,21,13,198,0.680412368,,0.817391297,4,3,0,2,4.419191919,8,entertainment,tuesday,1
35150,2,10,21,7,626,0.470209339,0.999999997,0.632876711,4,1,1,0,4.934504792,7,bussiness,tuesday,0
35152,2,10,21,9,1121,0.483348334,0.999999999,,6,1,1,4,4.735057984,4,bussiness,tuesday,0
35153,2,10,21,8,0,0,0,,0,0,0,1,0,10,bussiness,tuesday,1
35154,2,10,21,12,336,0.531343282,,0.670157065,5,4,1,0,4.401785714,6,technology,tuesday,0
35158,2,10,21,12,184,0.649999996,,,4,1,0,1,4.059782609,8,bussiness,tuesday,1
35159,2,10,21,9,971,0.389177939,0.999999998,,14,0,,1,4.324407827,8,social media,tuesday,1
35161,2,10,21,11,277,0.525547443,0.999999994,0.636904758,6,5,2,0,4.433212996,8,technology,tuesday,0
35162,2,10,21,14,214,0.623809521,,0.793650787,5,3,2,1,4.58411215,9,entertainment,tuesday,1
35163,2,10,21,7,721,0.487288135,,0.662037036,11,3,1,1,4.60887656,5,bussiness,tuesday,0
35164,2,10,21,9,489,0.541019954,,,10,4,2,0,4.746421268,5,bussiness,tuesday,0
35165,2,10,21,15,221,0.566210043,0.999999993,0.66901408,2,1,,0,3.914027149,6,entertainment,tuesday,0
35166,2,10,21,13,0,0,,,0,0,0,1,0,6,world,tuesday,1
35167,2,10,21,10,117,0.745614029,0.999999983,,16,1,1,0,4.41025641,7,other,tuesday,1
35168,2,10,21,15,980,0.45025641,0.999999998,,7,3,3,1,4.618367347,9,world,tuesday,1
35169,2,10,21,9,716,0.5035868,0.999999998,,12,,1,0,5.134078212,7,world,tuesday,0
35171,2,10,21,7,218,0.627450977,0.999999992,,11,7,1,0,4.279816514,3,bussiness,tuesday,1
35172,2,10,21,10,317,0.691489359,0.999999995,0.793269227,14,3,1,24,4.883280757,10,social media,tuesday,1
35173,2,10,21,11,156,0.686274505,,,2,1,1,1,4.076923077,8,entertainment,tuesday,1
35174,2,10,21,12,458,0.529147981,0.999999997,,11,,,0,4.879912664,6,world,tuesday,0
35175,2,10,21,6,429,0.526570047,0.999999996,0.663967609,26,4,1,0,4.752913753,10,lifestyle,tuesday,1
35176,2,10,21,11,97,0.76288659,0.999999981,0.90566036,3,3,0,2,4.072164948,10,entertainment,tuesday,0
35177,2,10,21,12,540,0.49712092,0.999999997,0.690721647,4,1,1,0,4.433333333,5,world,,0
35178,2,10,21,10,899,0.436342592,0.999999998,0.579925649,6,1,13,0,4.901001112,5,world,tuesday,0
35179,2,10,21,8,377,0.556149731,0.999999996,0.687499997,1,1,1,0,5.042440318,5,bussiness,,1
35180,2,10,21,10,237,0.717948715,0.999999993,,10,6,3,1,4.962025316,10,technology,tuesday,0
35181,2,10,21,10,1184,0.408695652,0.999999999,0.548517519,27,0,3,2,4.834459459,5,world,tuesday,0
35182,2,10,21,10,167,0.630136982,,0.633027517,24,4,21,0,4.952095808,9,other,tuesday,1
35183,2,10,21,9,531,0.509469696,,,5,1,0,2,4.866290019,6,world,tuesday,0
35184,2,10,21,10,182,0.68333333,0.999999991,0.849056596,4,2,0,2,4.252747253,7,other,tuesday,1
35185,2,10,21,12,0,0,0,,0,,,1,0,7,other,tuesday,1
35186,2,10,21,13,501,0.540983605,0.999999997,0.675241155,10,4,0,0,4.898203593,4,world,tuesday,0
35187,2,10,21,14,697,0.458515283,0.999999997,0.657142855,1,1,1,0,4.715925395,10,world,tuesday,0
35188,2,10,21,14,902,0.477477477,,0.683693515,11,3,1,1,4.594235033,5,world,tuesday,0
35189,2,10,21,11,514,0.551181101,0.999999997,,9,0,1,0,4.758754864,6,world,tuesday,0
35190,2,10,21,9,852,0.43902439,,0.604462473,3,3,2,0,4.705399061,10,world,tuesday,0
35191,2,10,21,11,221,0.6559633,,0.790697668,3,3,1,1,4.932126697,6,world,tuesday,0
35192,2,10,21,9,181,0.576271183,,0.634782603,25,9,16,1,5.093922652,7,other,tuesday,1
35193,2,10,21,14,431,0.628019322,0.999999997,0.752577317,17,2,1,0,5.041763341,8,technology,tuesday,0
35195,2,10,21,11,0,0,0,,0,0,0,1,0,8,entertainment,tuesday,1
35196,2,10,21,10,0,0,,0,0,0,1,1,0,7,other,tuesday,1
35198,2,10,21,9,360,0.545197739,0.999999995,,6,4,2,1,4.677777778,7,technology,tuesday,1
35199,2,10,21,10,503,0.484848484,0.999999997,0.614379083,6,3,1,0,4.532803181,4,bussiness,tuesday,1
35200,2,10,21,14,372,0.587912086,0.999999996,0.72294372,7,2,2,0,4.913978495,5,world,tuesday,0
35201,2,10,21,10,266,0.655870443,,0.723163838,4,2,1,0,4.898496241,6,bussiness,tuesday,0
35203,2,10,21,9,1231,0.466386554,0.999999999,0.645833332,14,1,,0,4.409423233,8,entertainment,tuesday,1
35204,2,10,21,12,1076,0.468926553,0.999999998,0.686985172,15,3,4,1,4.781598513,6,world,tuesday,0
35205,2,10,21,14,0,0,,,0,0,0,2,0,9,other,tuesday,1
35206,2,10,21,10,363,0.558333332,0.999999996,0.662551438,10,3,2,0,4.785123967,7,technology,tuesday,0
35207,2,10,21,10,0,0,0,0,0,0,0,1,0,9,entertainment,tuesday,0
35208,2,10,21,10,760,0.475871313,0.999999998,0.649438201,10,0,1,0,5.046052632,7,bussiness,tuesday,1
35209,2,10,21,14,465,0.55164835,0.999999997,,9,3,0,0,4.84516129,8,world,tuesday,0
35210,2,10,21,12,381,0.563492062,0.999999995,,2,1,1,0,4.107611549,6,world,tuesday,1
35211,2,10,21,12,145,0.687943258,,,7,,2,1,4.889655172,8,other,tuesday,1
35212,2,10,21,9,578,0.492201039,0.999999997,0.696969695,6,,3,1,4.366782007,7,other,tuesday,0
35213,2,10,21,11,150,0.664429526,,,12,1,11,0,5.633333333,7,other,tuesday,0
35214,2,10,21,10,393,0.552356019,,,11,4,1,1,4.804071247,9,world,tuesday,0
35215,2,10,21,8,240,0.676855892,,0.804195799,5,1,1,0,4.770833333,5,bussiness,tuesday,1
35217,2,10,21,15,265,0.596153844,,,8,,1,0,4.652830189,9,technology,tuesday,0
35219,2,10,21,7,290,0.541218636,,0.68862275,11,9,1,0,4.589655172,7,technology,tuesday,1
35220,2,10,21,14,298,0.584192438,,0.761904757,4,3,1,1,4.66442953,6,technology,tuesday,0
35221,2,10,21,11,1070,0.423040604,0.999999998,0.611464967,5,3,2,0,5.011214953,9,world,tuesday,0
35222,2,10,21,10,242,0.613445376,,,4,1,2,1,4.727272727,7,lifestyle,tuesday,0
35223,2,10,21,11,764,0.487282463,,,6,6,13,1,4.684554974,5,entertainment,tuesday,0
35224,2,10,21,8,817,0.465667915,,,14,4,2,1,4.718482252,5,world,tuesday,0
35226,2,10,21,12,379,0.61497326,0.999999996,0.793103445,6,5,1,1,4.957783641,10,technology,tuesday,1
35227,2,10,21,10,327,0.544615383,0.999999995,,18,1,14,0,4.724770642,6,other,tuesday,1
35228,2,10,21,13,397,0.484042552,0.999999995,0.655339803,9,7,1,0,4.151133501,8,technology,tuesday,0
35231,2,10,21,14,415,0.594527362,,,6,1,3,0,4.874698795,8,entertainment,tuesday,1
35232,2,10,21,11,886,0.473441108,,0.631970259,4,3,11,0,4.461625282,5,entertainment,tuesday,0
35233,2,10,21,8,193,0.609625665,,0.717948712,6,2,3,1,4.699481865,5,lifestyle,tuesday,1
35234,2,10,22,9,1267,0.402866242,,0.605673758,10,1,6,0,4.386740331,10,lifestyle,wednesday,0
35235,2,10,22,10,231,0.616740085,0.999999993,,6,4,,1,5.008658009,6,bussiness,wednesday,1
35236,2,10,22,12,107,0.764150936,,0.867647046,1,,0,1,4.663551402,5,entertainment,wednesday,0
35238,2,10,22,15,127,0.661157019,,,4,3,1,2,4.409448819,7,entertainment,wednesday,1
35239,2,10,22,17,380,0.583815027,,,11,4,1,1,4.436842105,5,entertainment,wednesday,0
35240,2,10,22,12,337,0.611940297,,0.818181814,0,0,,0,4.738872404,5,entertainment,wednesday,1
35241,2,10,22,15,550,0.469613259,0.999999997,0.627692306,1,1,11,0,4.616363636,5,entertainment,wednesday,0
35242,2,10,22,14,649,0.469040247,0.999999997,,0,0,1,4,4.425269646,7,entertainment,wednesday,0
35243,2,10,22,10,917,0.46491228,0.999999998,,7,5,3,1,4.348964013,9,technology,wednesday,1
35244,2,10,22,11,414,0.571776154,0.999999996,,15,4,,0,5.106280193,10,world,wednesday,0
35245,2,10,22,10,412,0.490243901,,0.619999998,3,2,2,0,4.485436893,8,technology,wednesday,0
35246,2,10,22,12,716,0.460227272,0.999999998,0.608695651,14,2,2,0,4.863128492,6,technology,wednesday,0
35247,2,10,22,11,1053,0.441030723,,,60,1,1,0,4.858499525,7,world,wednesday,0
35248,2,10,22,9,651,0.476265822,,,11,4,2,1,4.708141321,8,world,,0
35249,2,10,22,10,373,0.601092895,,,11,3,1,3,4.436997319,6,social media,wednesday,0
35250,2,10,22,12,637,0.521599999,0.999999998,0.671641789,2,1,1,0,4.926216641,6,bussiness,wednesday,0
35251,2,10,22,11,0,0,,,0,0,0,1,0,6,world,wednesday,0
35252,2,10,22,11,156,0.628205124,,0.734042545,1,1,0,1,4.698717949,4,world,wednesday,0
35254,2,10,22,14,444,0.56908665,,0.737451735,11,0,1,0,5.018018018,3,bussiness,wednesday,0
35256,2,10,22,14,138,0.613138682,0.999999988,,3,3,0,1,4.666666667,8,world,wednesday,1
35258,2,10,22,13,370,0.544412606,0.999999996,0.633333331,37,2,,1,4.856756757,7,other,wednesday,1
35260,2,10,22,13,794,0.481622306,0.999999998,0.63747454,5,5,5,1,4.549118388,5,entertainment,wednesday,0
35261,2,10,22,12,275,0.595588233,0.999999994,0.706586822,8,4,1,1,4.538181818,8,technology,wednesday,0
35262,2,10,22,8,137,0.651162786,0.999999985,0.791044764,9,7,0,1,3.897810219,10,technology,wednesday,1
35263,2,10,22,13,1089,0.417286245,0.999999998,0.588235293,15,11,1,2,4.661157025,10,technology,wednesday,1
35264,2,10,22,9,247,0.614107881,,,4,3,1,0,4.914979757,7,bussiness,wednesday,0
35265,2,10,22,12,1012,0.434695912,0.999999998,0.616949151,3,2,10,1,4.415019763,7,entertainment,wednesday,1
35266,2,10,22,9,814,0.46933667,0.999999998,0.672645738,10,2,,0,4.351351351,10,lifestyle,wednesday,0
35267,2,10,22,10,306,0.556737587,0.999999995,,21,2,20,1,4.810457516,7,other,wednesday,1
35269,2,10,22,10,81,0.887499989,,,2,2,0,1,4.728395062,8,other,wednesday,1
35270,2,10,22,13,333,0.486238531,0.999999996,0.53811659,24,2,19,2,4.696696697,7,other,wednesday,1
35271,2,10,22,12,982,0.479338842,0.999999998,,33,4,2,0,5.017311609,7,world,wednesday,0
35273,2,10,22,8,98,0.663265299,0.999999986,0.68918918,2,2,10,0,5.316326531,9,world,wednesday,0
35274,2,10,22,11,279,0.554307114,0.999999995,,11,3,1,0,4.878136201,3,world,wednesday,1
35275,2,10,22,10,0,0,0,,0,0,0,1,0,6,other,wednesday,1
35276,2,10,22,9,531,0.529865124,0.999999997,0.664670657,10,0,1,0,4.630885122,6,world,wednesday,0
35277,2,10,22,5,239,0.579399139,0.999999993,0.731343278,4,2,1,0,4.322175732,6,entertainment,wednesday,1
35278,2,10,22,11,961,0.435281837,0.999999998,,2,1,3,1,4.677419355,8,entertainment,wednesday,0
35279,2,10,22,12,939,0.451127819,,0.684931506,22,6,4,0,4.579339723,10,bussiness,wednesday,0
35280,2,10,22,8,578,0.515901059,0.999999997,0.669515668,6,4,2,0,4.548442907,7,technology,wednesday,1
35281,2,10,22,10,420,0.579075424,,,12,1,1,0,4.854761905,7,lifestyle,wednesday,1
35282,2,10,22,13,579,0.542461004,,0.776758407,6,4,1,0,4.93955095,5,world,wednesday,0
35283,2,10,22,9,0,0,0,,0,,0,2,0,6,other,wednesday,0
35284,2,10,22,10,277,0.636363634,0.999999994,0.729281764,10,1,1,0,4.758122744,4,bussiness,wednesday,0
35285,2,10,22,11,178,0.683615815,0.999999991,0.907407399,2,2,0,1,4.853932584,5,world,wednesday,0
35286,2,10,22,13,275,0.638059699,0.999999994,0.752941172,3,3,1,0,4.709090909,3,bussiness,wednesday,1
35287,2,10,22,15,1215,0.396851698,0.999999998,,9,0,1,1,4.417283951,5,bussiness,wednesday,1
35288,2,10,22,9,492,0.505133469,0.999999997,0.651465796,9,2,4,0,4.693089431,4,social media,wednesday,1
35289,2,10,22,3,191,0.599999996,,,6,3,1,0,4.261780105,4,bussiness,wednesday,1
35290,2,10,22,10,672,0.518853695,,,12,2,1,0,4.732142857,5,entertainment,wednesday,0
35291,2,10,22,13,926,0.453846153,0.999999998,0.595854921,25,2,1,1,4.965442765,3,world,wednesday,0
35292,2,10,22,14,259,0.589430892,0.999999993,0.746666662,6,3,2,0,4.571428571,9,technology,wednesday,1
35293,2,10,22,11,285,0.606498193,0.999999994,,4,1,0,0,4.743859649,4,technology,wednesday,0
35294,2,10,22,13,0,0,,,0,0,0,2,0,9,entertainment,wednesday,0
35295,2,10,22,10,411,0.568238212,0.999999996,0.754166664,10,,2,0,4.649635037,8,social media,wednesday,1
35296,2,10,22,14,214,0.597156395,,0.753968248,1,,0,1,4.691588785,6,entertainment,wednesday,0
35298,2,10,22,12,579,0.500914076,,,7,0,1,0,4.996545769,8,world,wednesday,0
35299,2,10,22,10,457,0.559360729,0.999999996,0.725978645,4,1,,2,4.689277899,7,world,wednesday,0
35300,2,10,22,8,499,0.512295081,0.999999997,0.66233766,7,4,2,1,4.466933868,6,technology,wednesday,1
35301,2,10,22,9,272,0.57352941,0.999999994,0.723270436,6,4,1,2,4.599264706,7,other,wednesday,0
35302,2,10,22,12,142,0.69014084,0.999999989,,3,2,1,1,4.626760563,9,other,wednesday,1
35303,2,10,22,12,346,0.561403507,0.999999995,,7,,2,1,4.078034682,5,entertainment,wednesday,1
35304,2,10,22,12,1511,0.438838977,,0.621195039,15,6,1,25,4.374586367,4,entertainment,wednesday,1
35306,2,10,22,12,0,0,,0,0,0,0,1,0,8,entertainment,wednesday,1
35307,2,10,22,10,1671,0.407926829,0.999999999,0.594291539,14,1,8,1,4.856373429,10,world,wednesday,1
35308,2,10,22,13,0,0,0,,0,0,,1,0,9,other,wednesday,0
35309,2,10,22,8,272,0.660516603,,,21,3,17,2,4.919117647,7,other,wednesday,0
35310,2,10,22,12,0,0,,0,0,0,15,0,0,10,world,wednesday,1
35311,2,10,22,11,126,0.735999994,,0.881578936,1,1,0,1,4.650793651,6,entertainment,wednesday,0
35312,2,10,22,14,893,0.391600454,0.999999998,0.547528516,12,6,1,2,4.833146697,8,world,wednesday,0
35313,2,10,22,8,271,0.539033455,,0.685534587,4,2,1,0,4.623616236,6,world,wednesday,0
35314,2,10,22,11,301,0.576666665,,0.738636359,5,3,1,0,4.930232558,7,world,wednesday,1
35315,2,10,22,12,1401,0.37755102,0.999999999,,18,,,5,4.83226267,4,world,wednesday,1
35316,2,10,22,10,1031,0.490566037,,,23,,6,0,4.753637245,9,world,wednesday,1
35317,2,10,22,10,401,0.565891471,0.999999996,,22,4,1,0,4.952618454,8,world,,0
35318,2,10,22,9,634,0.492799999,0.999999997,,3,1,1,1,5.066246057,6,world,wednesday,0
35319,2,10,22,10,1021,0.474474474,,,28,2,2,2,4.99510284,9,world,wednesday,0
35320,2,10,22,11,667,0.506060605,0.999999998,0.673965935,5,1,1,0,4.860569715,6,world,wednesday,0
35321,2,10,22,12,632,0.523178807,,0.692506458,14,3,2,0,4.946202532,7,,wednesday,1
35322,2,10,22,8,769,0.450722733,,0.590618336,12,0,1,0,4.967490247,6,world,wednesday,0
35323,2,10,23,13,268,0.640151513,,0.774999995,5,1,,0,4.764925373,4,technology,thursday,1
35324,2,10,23,11,756,0.393775372,,,16,1,,0,5.16005291,6,world,thursday,1
35326,2,10,23,10,253,0.59259259,,0.666666662,8,3,1,0,5.055335968,7,world,thursday,0
35327,2,10,23,11,794,0.520408163,0.999999998,0.786697246,2,0,1,3,4.238035264,5,lifestyle,thursday,0
35328,2,10,23,7,499,0.515274948,0.999999997,,12,0,1,0,4.703406814,4,world,thursday,0
35329,2,10,23,12,2008,0.351156812,0.999999999,0.503784693,12,,11,1,4.300298805,9,technology,thursday,0
35330,2,10,23,10,417,0.530266343,,,12,10,2,0,4.748201439,7,world,thursday,0
35331,2,10,23,11,428,0.575471697,,,1,1,1,0,4.537383178,7,entertainment,thursday,1
35332,2,10,23,11,598,0.515358361,0.999999997,0.680555554,19,4,1,1,5.12541806,6,world,thursday,0
35333,2,10,23,11,380,0.53208556,0.999999995,0.694835677,3,3,2,1,4.378947368,6,technology,thursday,0
35334,2,10,23,8,387,0.555844154,,0.77880184,1,1,2,2,4.436692506,6,lifestyle,thursday,1
35335,2,10,23,7,710,0.476595744,,0.603485837,12,7,2,0,5.033802817,6,social media,thursday,1
35337,2,10,23,10,1295,0.347384855,,0.548136645,9,0,1,1,4.311196911,7,bussiness,,1
35338,2,10,23,10,1393,0.435379061,,0.617857142,14,2,2,2,5.098348887,10,lifestyle,thursday,1
35340,2,10,23,11,375,0.59189189,,,5,2,1,1,4.88,8,world,thursday,0
35341,2,10,23,13,890,0.409403669,0.999999998,,21,3,1,11,4.185393258,8,entertainment,thursday,1
35342,2,10,23,12,291,0.570921984,,,8,3,1,1,4.862542955,6,world,thursday,0
35343,2,10,23,14,434,0.549065419,0.999999996,0.713725487,9,0,12,2,4.486175115,6,world,thursday,1
35344,2,10,23,12,930,0.457018498,0.999999998,0.686746987,4,1,1,3,4.165591398,4,entertainment,thursday,1
35345,2,10,23,9,478,0.492537312,0.999999996,,6,4,1,1,4.230125523,10,entertainment,thursday,1
35346,2,10,23,9,1046,0.425097276,,,26,24,1,1,4.383365201,9,technology,thursday,0
35347,2,10,23,15,502,0.475510203,,0.561349692,19,6,1,0,4.444223108,7,technology,thursday,0
35348,2,10,23,11,249,0.709677416,0.999999993,0.933774828,5,3,0,1,4.991967871,8,world,thursday,1
35349,2,10,23,11,288,0.617543857,0.999999995,0.792349722,3,1,1,1,4.888888889,5,entertainment,thursday,0
35350,2,10,23,12,869,0.508751458,0.999999998,0.6890595,6,2,3,1,4.510932106,10,entertainment,thursday,0
35351,2,10,23,11,128,0.722222216,0.999999986,,1,1,1,1,4.5625,6,entertainment,thursday,1
35352,2,10,23,11,507,0.461077843,0.999999996,0.667896677,12,,,0,4.386587771,8,lifestyle,thursday,1
35353,2,10,23,12,0,0,0,,0,0,0,1,0,7,entertainment,thursday,1
35354,2,10,23,9,353,0.623880595,,,19,1,2,1,4.895184136,9,entertainment,thursday,1
35355,2,10,23,8,206,0.603960393,0.999999992,0.764227636,5,,1,0,4.645631068,7,entertainment,thursday,0
35356,2,10,23,9,331,0.594339621,0.999999995,,13,3,1,1,4.824773414,8,other,thursday,1
35357,2,10,23,16,445,0.601941746,,0.679442506,42,3,6,1,4.903370787,5,entertainment,thursday,0
35358,2,10,23,9,565,0.474452554,0.999999997,,8,1,,0,4.769911504,5,world,thursday,1
35359,2,10,23,8,93,0.731182788,0.999999982,,4,2,0,2,4.462365591,9,technology,thursday,1
35360,2,10,23,13,1270,0.414731785,0.999999999,0.565217391,18,3,1,1,4.906299213,4,,thursday,0
35361,2,10,23,10,89,0.770114934,,0.916666648,4,2,0,2,4.404494382,8,other,thursday,0
35362,2,10,23,12,468,0.582251081,0.999999997,,7,1,3,0,5.025641026,8,lifestyle,thursday,0
35363,2,10,23,13,585,0.448873483,,0.601156068,7,6,2,0,4.953846154,7,world,thursday,0
35364,2,10,23,12,1536,0.378324468,0.999999999,0.523497267,14,1,9,0,4.715494792,10,world,thursday,0
35365,2,10,23,6,1817,0.410783769,0.999999999,0.651469098,12,4,1,1,4.616951018,4,entertainment,thursday,1
35366,2,10,23,8,209,0.661691539,,,5,2,2,0,5.119617225,9,world,thursday,1
35367,2,10,23,11,0,0,0,0,0,0,0,1,0,6,other,thursday,0
35368,2,10,23,13,264,0.594488187,,0.795918362,3,2,1,1,4.526515152,10,world,thursday,1
35369,2,10,23,11,495,0.574999999,0.999999997,0.718120803,31,1,1,0,4.808080808,5,entertainment,thursday,0
35370,2,10,23,11,379,0.554376656,,0.736111108,4,2,,0,4.424802111,4,social media,thursday,1
35371,2,10,23,12,174,0.670520227,,0.831578939,5,2,0,1,4.247126437,6,bussiness,thursday,1
35372,2,10,23,12,279,0.599264704,0.999999994,0.761904757,6,6,1,1,4.921146953,5,entertainment,thursday,1
35374,2,10,23,10,0,0,0,0,0,,0,2,0,8,other,thursday,1
35375,2,10,23,12,165,0.660256406,0.99999999,0.793814425,6,,0,2,4.145454545,6,technology,thursday,1
35376,2,10,23,10,24,0.999999958,,0.999999929,0,0,1,0,4.208333333,10,other,thursday,0
35377,2,10,23,13,172,0.720930228,,0.83783783,1,1,0,0,5.110465116,7,entertainment,thursday,0
35378,2,10,23,10,146,0.675862064,,0.817073161,5,2,9,2,4.219178082,7,other,thursday,1
35379,2,10,23,13,339,0.598802393,,,2,,3,1,4.548672566,6,entertainment,thursday,0
35380,2,10,23,12,213,0.564593299,0.999999993,0.686567159,4,2,0,0,4.314553991,6,technology,thursday,0
35381,2,10,23,8,998,0.467413441,,,8,6,1,1,4.549098196,7,,thursday,1
35382,2,10,23,12,657,0.534992223,0.999999998,0.69512195,8,,,10,4.789954338,10,world,thursday,1
35383,2,10,23,14,615,0.533678756,0.999999998,,35,2,0,0,5,6,world,thursday,1
35384,2,10,23,12,115,0.71052631,0.999999986,0.835616427,3,3,0,1,4.339130435,8,other,thursday,0
35385,2,10,23,11,310,0.547540982,,,6,6,1,2,4.561290323,7,technology,thursday,0
35386,2,10,23,12,1208,0.405723905,,0.544354838,27,6,2,1,4.936258278,8,world,thursday,0
35387,2,10,23,10,511,0.550898202,0.999999997,,11,7,2,2,4.784735812,4,world,thursday,1
35388,2,10,23,11,579,0.452930727,,0.62229102,2,2,,0,4.305699482,6,world,thursday,1
35389,2,10,23,14,564,0.509874326,0.999999997,,10,7,1,1,4.562056738,7,world,thursday,0
35390,2,10,23,16,326,0.626959246,0.999999995,,13,3,1,1,5.030674847,5,world,thursday,1
35391,2,10,23,14,301,0.595959594,,0.740331488,2,2,2,0,4.601328904,6,world,thursday,1
35392,2,10,23,13,615,0.481178395,,,12,5,1,0,4.430894309,6,world,thursday,0
35395,2,10,23,9,729,0.493036211,0.999999998,0.659999999,27,7,9,1,5.046639232,10,technology,thursday,1
35396,2,10,23,10,229,0.567567565,,0.683098587,8,1,1,1,5.183406114,5,world,thursday,1
35397,2,10,23,12,287,0.612546123,0.999999994,,10,1,,8,4.648083624,7,,thursday,0
35398,2,10,23,8,134,0.705426351,0.999999986,,4,3,,0,4.380597015,4,bussiness,thursday,0
35399,2,10,23,13,1297,0.41075604,,0.592741935,17,1,1,0,4.235158057,6,entertainment,thursday,0
35400,2,10,23,13,622,0.398589065,,0.465822784,21,1,4,0,4.848874598,8,world,thursday,0
35401,2,10,23,8,791,0.478764478,,,9,1,1,1,4.81795196,4,world,thursday,1
35402,2,10,23,12,286,0.612676054,,0.796407181,6,4,2,1,4.447552448,9,other,thursday,1
35403,2,10,23,10,354,0.505882351,0.999999996,,1,,0,1,4.692090395,8,entertainment,thursday,1
35404,2,10,23,9,142,0.731884053,0.999999988,,6,6,0,2,4.197183099,8,other,thursday,0
35405,2,10,23,6,724,0.518156424,,0.72142857,8,1,0,1,4.578729282,7,lifestyle,thursday,0
35406,2,10,23,8,180,0.623595502,0.99999999,0.76767676,5,,1,1,4.155555556,10,entertainment,thursday,0
